Nome,Titulo,Texto,Data,Review
Cliente Kindle,Entrega super rápida e produto excelente,"Veio super rápido! Comprei dia 19 pela manhã e chegou dia 21 pela manhã, me surpreendeu! O produto tem um desing muito lindo, fácil de mexer e ainda consegui sincronizar minha conta com a do app Kindle que eu usava. Só seria interessante vir com o carregador pois apenas vem o cabo usb. No mais, impressionada com a Amazon e a transportadora que fez a entrega, estão de parabéns!",Avaliado no Brasil em 22 de novembro de 2020,"5,0 de 5 estrelas"
a,Facilitou a minha vida,"Maravilhoso, comecei até a ler mais. O único defeito é que arranha muito fácil, de resto é perfeito. É levinho, não é a mesma coisa que ler em celular não cansa a vista, não me deixou com dor de cabeça, a memoria é ótima também. Em comparação aos outros kindles ele é o suficiente. Recomendo.",Avaliado no Brasil em 16 de abril de 2021,"4,0 de 5 estrelas"
Matheus Henrique,Super útil!,"O fato de não ler PDF é ruim para alguns fins, mas no geral é perfeito! Permite ler livros digitais de uma forma muito mais confortável que por outros aparelhos eletrônicos. Recomendo muito!",Avaliado no Brasil em 7 de junho de 2020,"5,0 de 5 estrelas"
Fernando N Silva,Quebrou em 4 dias,"A tela travou e nunca mais ligou depois de 4 dias de uso.A Amazon deu a solução esperada (seria o mínimo), pela garantia, me dando crédito para eu comprar outro. Mas ficou com a imagem bem arranhada para mim - e agora estou bem ressabiado quanto ao produto. Se for necessário, o próximo leitor digital não será Kindle.",Avaliado no Brasil em 29 de junho de 2020,"1,0 de 5 estrelas"
Cliente Kindle,Melhor leitor de ebook,"Estava desde o meio do ano querendo comprar, esperei com paciência até semana da black friday e não me arrependi nem um pouco, quase 100 reais de desconto e a entrega MUITO RÁPIDA! Em dois dias chegou na minha casa. Ainda estou aprendendo todas as funcionalidades do kindle, mas reparei que ele come muita bateria quando o wifi está ligado, é bom ficar atento e sempre deixar no modo avião. Só ligar o WIFI quando for baixar os livros.",Avaliado no Brasil em 22 de novembro de 2020,"5,0 de 5 estrelas"
Sefora Micaela,A melhor relação custo-benefício dos e-books,"Foi a melhor aquisição que fiz no ano. Cabem muitos livros, há a possibilidade de converter PDF pelo e-mail e quando você usa com a Amazon americana é ainda melhor, para ler livros em português é só realizar a busca e acrescentando a palavra ""portuguese"" ou ""PT"" Recomendo assinatura do Amazon Prime anual para desfrutar melhor de todos os benefícios. Excelente, recomendo para estudos e para os viciados em leitura. A bateria tem excelente duração, estou usando o meu a pelo menos duas semanas e só carreguei uma vez desde que chegou. Ótimo relação custo-benefício.",Avaliado no Brasil em 28 de dezembro de 2019,"5,0 de 5 estrelas"
Lucas,É maravilhoso!,"Sobre a entrega: deu tudo certo e chegou antes do previsto.Sobre o produto: a tela é incrível; feita para a leitura e extremamente confortável aos olhos. A luz; cumpre com oq promete, e até nos níveis mais baixos já dá pra ler no escuro (uso no 3 e funciona cmg). A bateria: sim, dura bastante, mas depende do seu uso. Eu leio umas 2h/3h por dia e ela dura de 5 à 6 dias (intercalando no uso da luz).No geral: não me arrependo, produto perfeito.",Avaliado no Brasil em 21 de julho de 2020,"5,0 de 5 estrelas"
Leonardo Amoyr,Super recomendado!,"Esse dispositivo é perfeito. Meu Deus, como nunca tive isso antes.Eu li no meu iPad Air 2 e confesso que me cansava muito a vista. Com o Kindle eu posso ler por horas e não fico com olhos doloridos.",Avaliado no Brasil em 18 de agosto de 2020,"5,0 de 5 estrelas"
Shenlong,Ótimo leitor de ebooks,"Fácil manuseio.Depois de convertido para o formato Mobi, qualquer livro pode ser transferido do computador para o leitor.A luz de fundo incentiva a leitura em qualquer ambiente.Bateria tem longa duração, e pode ser recarregada com qualquer carregador de celular.",Avaliado no Brasil em 20 de julho de 2021,"5,0 de 5 estrelas"
leonardo,perfeito,"o único arrependimento é não ter comprado a mais tempo, ótimo em todos os sentidos, cabem uma biblioteca muito grande de livros apenas no kindle, economia gigantesca de espaço na casa, qualidade para leitura é muito boa também, sem contar que pode personalizar para a forma que mais lhe agrada para leitura.",Avaliado no Brasil em 20 de outubro de 2020,"5,0 de 5 estrelas"
Eduarda Cutrim,Ideal pra quem deseja aumentar a frequência de leitura,"Super prático, útil e necessário. O Kindle não deixa a leitura cansativa por causa do reflexo que outros dispositivos, como celulares e computadores têm. A  duração da bateria é razoável.Dica: se você deseja ter uma leitura semelhante a de um livro físico, tire toda a iluminação da tela e leia em um local iluminado razoavelmente.",Avaliado no Brasil em 27 de março de 2021,"5,0 de 5 estrelas"
Guilherme Gregory,Excelente,"Baita investimento! Tanto pela praticidade e recursos quanto pelo custo/benefício. Comprando alguns poucos e-books a centavos e usando ele como leitor de pdfs (convertidos com eficiência para seu formato próprio), eu certamente já tirei o custo do kindle. Teria gasto bem mais nos livros físicos e imprimindo os arquivos. A luz e a tela são ótimas e os recursos de dicionário, formatação e marcação de texto também vão muito bem. Valeu super a pena!",Avaliado no Brasil em 15 de junho de 2019,"5,0 de 5 estrelas"
Rafael,Excelente Opção para Leitores,"O produto atende muito bem à sua função, é um aparelho especificamente para a leitura, sem frescuras e com software simples. Tem regulagem de brilho para leitura noturna e, durante o dia, se você zerar o brilho, a leitura fica melhor ainda, como se fosse em papel. Oque mais pesa a favor realmente é o fato de você poder ter à disposição milhares de livros. Assinar o Kindle Unlimited é uma boa opção também pra quem é viciado em ler.",Avaliado no Brasil em 27 de julho de 2019,"5,0 de 5 estrelas"
Liliane,Leitura mais dinâmica e prazerosa,"Estou muito feliz com a compra. Chegou antes do previsto. Nunca havia tido a experiência de ler em um kindle,  comprei no escuro, mas fui positivamente surpreendida. Difícil é resistir à vontade de sair comprando um monte de livros! Rsrs A leitura fica muito mais rápida do que no livro físico a vista não cansa como quando é realizada no celular. Amei!",Avaliado no Brasil em 10 de julho de 2020,"5,0 de 5 estrelas"
Maria Clara,a bateria não ser TÃO duradoura,"Eu adorei o produto, MARAVILHOSO porém a bateria poderia ser mais duradoura. meu Kindle de dois em dois dias eu tenho que pôr para carregar tirando isso ele é maravilhoso.e eu também achava que ele tinha Kindle unlimited de graça por pelo menos três meses quando percebi que estava errada fiquei muito decepcionada e até agora com vontade de ler vários e-books",Avaliado no Brasil em 3 de setembro de 2019,"5,0 de 5 estrelas"
Consumidor observador.,Produto péssimo! Criem uma plataforma de conversam de textos.,"Eu achei o produto péssimo. Deveria ter uma plataforma do próprio produto para facilitar a conversão dos arquivos de uma maneira mais prática e que desse qualidade aos textos convertidos. Quando se converte um livro e mando pro Kindle, fica uma verdadeira porcaria. Palavras sem espaço, escrita errada. Produto péssimo para o preço. Utilidade péssima. Não atende as expectativas. Não recomendaria!",Avaliado no Brasil em 14 de novembro de 2019,"1,0 de 5 estrelas"
Thaís Araújo de Azevedo,Gostando muito até o momento,"Não usei muito, na real chegou hoje e estou dando as minhas primeiras impressões, que são positivas no caso! Comprei para usar na faculdade e já estou vendo que vou economizar bastante.",Avaliado no Brasil em 25 de junho de 2021,"4,0 de 5 estrelas"
Mari&ED,Tem menos de 1 mes de uso e nao liga mais,Comprei no Natal e nem um mes de uso ele simplesmente nao ligou mais..... Como faz???? Devolve? Arruma? Fica no preju????,Avaliado no Brasil em 20 de janeiro de 2022,"1,0 de 5 estrelas"
Roberta,ÓTIMO CUSTO-BENEFÍCIO,"Ótimo! Eu não tenho como comparar com outros, mas achei maravilhoso! é muito bom, não dói nem um pouco as vistas (e olha que eu tenho lido muito). Maravilhoso! Estou lendo muito mais do que antes, além de ser mais prático que um livro físico. Eu não comprei nenhuma capinha, não senti falta. A minha bateria não tem durado tanto, mas acho que é por usar tanto, tem durado em média 6 dias, sem estar em modo avião.",Avaliado no Brasil em 15 de julho de 2020,"5,0 de 5 estrelas"
Fernanda,estou amando,"Estou amando ter um kindle, confesso que achei que não iria me acostumar, mas em uma semana já li 1 livro e meio, está otimizando muito meu tempo, é uma leitura confortávelPoderia ter como ajustar a temperatura da tela, isso tem somente no mais caro, o mais caro não sei se compensaria comprar, mas esse está muito justo o preço pelo produto oferecido.",Avaliado no Brasil em 5 de agosto de 2019,"5,0 de 5 estrelas"
Natália Freitas,Kindle 10ª geração,"É uma ótima opção para carregar facilmente seus livros com você, é um aparelho de entrada então tem boa qualidade e boas funções, mas tem pontos negativos. Acredito que esses são corrigidos nas versões mais avançadas e caras. Se você precisa de um aparelho mais adequado para ler que seja grande é provável que ele não te atenda tão bem, já que tem uma resolução razoável e é pequeno.",Avaliado no Brasil em 24 de junho de 2021,"4,0 de 5 estrelas"
Cliente Kindle,Podia ter a opção de ver o número de página real do livro físico na versão kindle.,"É um ótimo produto! Facilita muito o dia a dia de leitura. Eu só acho que vocês podiam bolar um jeito de ao inves de ""posição"" aparecer o número de páginas (igual ao do livro). É muito difícil citar livros lidos no kindle, por causa dessa ""falha"". Poxa, tanta tecnologia, não é possível formatar pra que os número de página apareça? Vlw. Fica aí a sugestão. E quando colocarem, por favor, atualizem as versões mais antigas do kindle tb hehe",Avaliado no Brasil em 1 de julho de 2020,"5,0 de 5 estrelas"
Kaila,Perfeito!,"É incrível poder levar meus livros para qualquer lugar! O kindle, mesmo sendo o mais básico, supre todas as minhas necessidades, além de ser super leve, cabe em qualquer bolsa e da pra ler em qualquer situação de luz sem incômodo, graças à iluminação embutida. Amei demais a compra, recomendo a todos ter um!",Avaliado no Brasil em 8 de maio de 2020,"5,0 de 5 estrelas"
Andreza,Atendeu minhas expectativas,"Comprei no intuito de estudar com ele, e até o momento tem me atendido super bem. Somente algumas considerações, quando envio o pdf pra ele, a conversão não fica 100% fiel, nada que atrapalhe, mas se o pdf obter gráficos ou muitas imagens, fica um pouco difícil, no entanto já estava ciente disso.Percebi que irei aumentar muito meu hábito de leitura, além de ser bem levinho e confortável o seu uso.Recomendo!",Avaliado no Brasil em 23 de outubro de 2020,"5,0 de 5 estrelas"
Natália Telho,Lindo,"Melhor presente que já ganhei! Amei, melhor aquisição! ❤️❤️",Avaliado no Brasil em 23 de maio de 2021,"5,0 de 5 estrelas"
Aline,Excelente produto,"Eu curti demais poder ler neste kindle fofinho, ajuste do brilho é bom, não cansa a vista, moldura perfeita para segurar e fazer anotações se necessário, achei incrível poder traduzir também, que máximo! Até navega na internet, mas não prefiro o celular neste caso. Leve, simples e pratico! Sensacional, minhas leituras voltarão a ficar em dia, afinal não será necessário sair carregando mais peso.",Avaliado no Brasil em 10 de setembro de 2019,"5,0 de 5 estrelas"
Maria Edith -,Ótimo produto,"Gostei do produto, dos conteúdos gratuitos e mesmo os pagos são de preço bem acessível. Ótimo para os amantes de leitura que não precisam carregar livros pesados para os lugares onde vão. Como há regulagem do tamanho da fonte, da luminosidade e outros, fica bem confortável utilizar.",Avaliado no Brasil em 21 de dezembro de 2020,"5,0 de 5 estrelas"
Maraysa Figueiredo,Custo x benefício muito bom,"Custo beneficio muito bom! Não deu tempo ainda de avaliar a duração da bateria. Minha única ressalva, que é mais estética: podia ficar a imagem da capa do livro que estamos lendo quando desligamos o kindle... tenho um outro leitor de outra marca e quando desligo, fica a imagem do livro que estou lendo. De resto, correspondente às expectativas!",Avaliado no Brasil em 30 de maio de 2019,"5,0 de 5 estrelas"
Teomar Aragão,Apaixonada pelo meu Kindle,"Apaixonada pelo livro impresso, pensei que sentiria falta. Mas, estou totalmente feliz com meu Kindle. Fiz uma capa para ele, que se tornou meu companheiro dormindo na minha mesa de cabeceira.Obrigado a minha filha por esse presente maravilhoso.Super recomendo.",Avaliado no Brasil em 7 de fevereiro de 2021,"5,0 de 5 estrelas"
Dani,Maravilhoso,"Eu adorei, chegou há apenas alguns dias e já mudou bastante a minha rotina de leitura. É levinho e não dá aquela sensação de fadiga depois de ler muito, sabe? Amo livros físicos, mas com certeza já fui conquistada kk. Não sei se é só o meu, mas a bateria não dura tanto quanto o esperado, isso não afeta tanto a experiência, mas é um ponto de atenção.",Avaliado no Brasil em 30 de maio de 2021,"5,0 de 5 estrelas"
